id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
alabama_b73b1d0366d8,12735,32,Alabama,,,34.74297,-86.662884,112837.08,58.28,4096938.35,0.1,0.3,381171.4924492893,1.0,0.049,0.8847,30.34,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.74297,-86.662884",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.74297%20-86.662884,"https://www.google.com/maps?q=34.74297,-86.662884&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_572dfb46607a,12744,33,Alabama,,,34.763351,-86.472408,246103.56,58.28,8935636.34,0.1,0.3,361688.9451648594,1.0,0.049,0.8727,30.33,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.763351,-86.472408",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.763351%20-86.472408,"https://www.google.com/maps?q=34.763351,-86.472408&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_eb3dc4dcbe44,12832,34,Alabama,,,33.168859,-86.290131,139473.0,58.28,5064047.05,0.1,0.3,340907.9243174756,1.0,0.049,0.8793,30.31,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.168859,-86.290131",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.168859%20-86.290131,"https://www.google.com/maps?q=33.168859,-86.290131&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_ba693355c64d,12866,35,Alabama,,,30.667165,-87.849116,175206.11,58.28,6361460.53,0.1,0.3,659766.5616943416,1.0,0.049,0.8761,30.3,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.667165,-87.849116",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.667165%20-87.849116,"https://www.google.com/maps?q=30.667165,-87.849116&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_881524f7bf05,12902,36,Alabama,,,33.588605,-86.14955,153921.19,58.28,5588638.29,0.1,0.3,312618.1136952102,1.0,0.049,0.8764,30.29,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.588605,-86.14955",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.588605%20-86.14955,"https://www.google.com/maps?q=33.588605,-86.14955&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_677044c21f88,13031,37,Alabama,,,34.307586,-86.516755,133578.94,58.28,4850042.93,0.1,0.3,352936.73483303643,1.0,0.049,0.8755,30.26,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.307586,-86.516755",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.307586%20-86.516755,"https://www.google.com/maps?q=34.307586,-86.516755&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_44d0de1e0797,13037,38,Alabama,,,33.343173,-86.78545,116205.61,58.28,4219244.42,0.1,0.3,388228.4249069283,1.0,0.049,0.8767,30.26,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.343173,-86.78545",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.343173%20-86.78545,"https://www.google.com/maps?q=33.343173,-86.78545&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_d42230c0be94,13062,39,Alabama,,,30.557959,-88.211104,264084.59,58.28,9588499.49,0.1,0.3,672341.9249125912,1.0,0.049,0.8635,30.25,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.557959,-88.211104",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.557959%20-88.211104,"https://www.google.com/maps?q=30.557959,-88.211104&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_54310ee5acbc,13069,40,Alabama,,,34.129426,-86.855215,154883.93,58.28,5623593.88,0.1,0.3,388092.5265745952,1.0,0.049,0.8729,30.25,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.129426,-86.855215",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.129426%20-86.855215,"https://www.google.com/maps?q=34.129426,-86.855215&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_30ab305f1ccb,13070,41,Alabama,,,30.34043,-87.680489,149663.18,58.28,5434036.59,0.1,0.3,674735.6868403599,1.0,0.049,0.8729,30.25,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.34043,-87.680489",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.34043%20-87.680489,"https://www.google.com/maps?q=30.34043,-87.680489&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_4abb0515bcb8,13077,42,Alabama,,,33.912052,-88.104062,104596.1,58.28,3797721.22,0.1,0.3,526408.7087003186,1.0,0.049,0.8767,30.25,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.912052,-88.104062",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.912052%20-88.104062,"https://www.google.com/maps?q=33.912052,-88.104062&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_96ea47e0d682,13099,43,Alabama,,,31.286222,-85.453626,207985.78,58.28,7551639.21,0.1,0.3,421538.4575941643,1.0,0.049,0.867,30.24,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/31.286222,-85.453626",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2031.286222%20-85.453626,"https://www.google.com/maps?q=31.286222,-85.453626&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_816c360846d9,13104,44,Alabama,,,34.804745,-86.95254,134121.0,58.28,4869724.28,0.1,0.3,414471.612680778,1.0,0.049,0.8737,30.24,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.804745,-86.95254",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.804745%20-86.95254,"https://www.google.com/maps?q=34.804745,-86.95254&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_1d8eef3a10cd,13110,45,Alabama,,,34.725449,-86.690932,101377.56,58.28,3680861.05,0.1,0.3,383518.059389197,1.0,0.049,0.8762,30.24,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.725449,-86.690932",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.725449%20-86.690932,"https://www.google.com/maps?q=34.725449,-86.690932&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
alabama_1d1179e79406,13141,46,Alabama,,,31.279295,-88.003427,125470.81,58.28,4555649.38,0.1,0.3,624679.1848274958,1.0,0.049,0.8732,30.23,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/31.279295,-88.003427",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2031.279295%20-88.003427,"https://www.google.com/maps?q=31.279295,-88.003427&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
