id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
florida_4955ff158b98,31,12,Florida,,,27.878405,-82.666907,130056.37,54.57,4421540.72,0.1,0.3,792648.4598065902,1.0,0.1569,0.9227,36.07,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.878405,-82.666907",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.878405%20-82.666907,"https://www.google.com/maps?q=27.878405,-82.666907&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_edf9f66453cc,32,13,Florida,,,27.986698,-82.109413,275787.9,54.57,9375991.57,0.1,0.3,787779.2700299135,1.0,0.1569,0.9104,36.06,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.986698,-82.109413",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.986698%20-82.109413,"https://www.google.com/maps?q=27.986698,-82.109413&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a626aab8cdd0,33,14,Florida,,,27.960118,-82.515697,153288.49,54.57,5211365.66,0.1,0.3,784281.6298722513,1.0,0.1569,0.9187,36.05,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.960118,-82.515697",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.960118%20-82.515697,"https://www.google.com/maps?q=27.960118,-82.515697&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_57a2e74abd5f,34,15,Florida,,,27.863698,-82.648404,119635.14,54.57,4067249.01,0.1,0.3,794698.4346505644,1.0,0.1569,0.9213,36.05,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.863698,-82.648404",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.863698%20-82.648404,"https://www.google.com/maps?q=27.863698,-82.648404&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_ddb157106ab6,35,16,Florida,,,28.46565,-81.411939,154594.43,54.57,5255763.84,0.1,0.3,747241.0475466994,1.0,0.1569,0.9181,36.04,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.46565,-81.411939",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.46565%20-81.411939,"https://www.google.com/maps?q=28.46565,-81.411939&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_80eb39a42428,36,17,Florida,,,27.878582,-82.66493,103827.0,54.57,3529817.94,0.1,0.3,792648.2117590167,1.0,0.1569,0.9215,36.04,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.878582,-82.66493",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.878582%20-82.66493,"https://www.google.com/maps?q=27.878582,-82.66493&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a2d33a9bd77c,37,18,Florida,,,25.827815,-80.319021,265126.48,54.57,9013534.1,0.1,0.3,1098611.0275523022,1.0,0.1569,0.9081,36.02,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.827815,-80.319021",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.827815%20-80.319021,"https://www.google.com/maps?q=25.827815,-80.319021&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_f9516fbcb3d6,38,19,Florida,,,28.556259,-81.378589,127456.38,54.57,4333148.57,0.1,0.3,737382.8546338606,1.0,0.1569,0.9178,36.02,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.556259,-81.378589",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.556259%20-81.378589,"https://www.google.com/maps?q=28.556259,-81.378589&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
kentucky_ea42f550f34d,39,1,Kentucky,,,38.260482,-84.535989,12570433.31,48.98,383580990.06,0.1,0.3,125659.87701670564,1.0,0.1176,0.6729,36.01,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.260482,-84.535989",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.260482%20-84.535989,"https://www.google.com/maps?q=38.260482,-84.535989&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_dd34090ae811,40,20,Florida,,,28.421484,-81.339608,728713.91,54.57,24774166.96,0.1,0.3,754967.6543749361,1.0,0.1569,0.8718,36.01,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.421484,-81.339608",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.421484%20-81.339608,"https://www.google.com/maps?q=28.421484,-81.339608&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_ad1876bcc68e,41,21,Florida,,,30.142496,-85.74867,150184.96,54.57,5105854.61,0.1,0.3,565930.9446717738,1.0,0.1569,0.9154,36.01,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.142496,-85.74867",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.142496%20-85.74867,"https://www.google.com/maps?q=30.142496,-85.74867&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_0c827e3316b1,42,22,Florida,,,28.005718,-82.378245,106180.99,54.57,3609846.8,0.1,0.3,780605.4210535617,1.0,0.1569,0.9191,36.01,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.005718,-82.378245",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.005718%20-82.378245,"https://www.google.com/maps?q=28.005718,-82.378245&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_9261d0986e54,43,23,Florida,,,27.963168,-82.437358,179490.9,54.57,6102171.87,0.1,0.3,785012.5984410322,1.0,0.1569,0.9127,36.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.963168,-82.437358",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.963168%20-82.437358,"https://www.google.com/maps?q=27.963168,-82.437358&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_497bc8721229,44,24,Florida,,,27.887659,-82.726355,135217.3,54.57,4596997.42,0.1,0.3,790856.6879685583,1.0,0.1569,0.9157,36.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.887659,-82.726355",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.887659%20-82.726355,"https://www.google.com/maps?q=27.887659,-82.726355&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
west_virginia_e15edcf03d22,45,9,West Virginia,,,39.501751,-77.954373,3479415.95,45.3,98195729.0,0.1,0.3,196602.6083248466,1.0,1.0,0.6701,35.99,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context, higher water-cost savings potential.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.501751,-77.954373",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.501751%20-77.954373,"https://www.google.com/maps?q=39.501751,-77.954373&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
