id,name,state,city,latitude,longitude,roof_area_sqft,roof_over_100k,roof_area_score,roof_threshold_bonus,annual_rain_inches,annual_precip_score,annual_capture_gallons,annual_capture_score,cooling_degree_days,cooling_degree_days_score,water_cost,water_cost_score,state_policy_score,local_incentive_score,cooling_tower_score,cooling_confidence,building_type_score,facility_score,improvement_value_score,flood_score,water_stress_score,esg_score,leed_score,energy_star_score,opportunity_type,explanation,visual_notes,cooling_tower_distance_m,facility_distance_m,energy_star_distance_m,leed_distance_m,policy_notes,building_perimeter_ft,bbox_width_ft,bbox_height_ft,bbox_area_sqft,elongation_ratio,rectangularity_score,shape_compactness,perimeter_score,rectangular_roof_score,compact_roof_score,elongation_penalty_score,roof_geometry_quality_score,base_viability_score,confidence_multiplier,final_viability_score,global_rank,state_rank,building_name,short_address,zip_code
florida_1613674dea2d,Candidate florida_1613674dea2d,Florida,Fort Lauderdale,26.122855,-80.141192,101127.09,True,0.0,1,54.57,0.8812,3438028.8,0.0043,355,1.0,37,0.1569,0,0,0.1,0.3,0.0,1.0,0.2721,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1070428.1728337514,83.4145935049,,,,1298.71,396.27,268.47,106386.61,1.476,0.9506,0.7534,0.0026,0.9506,0.7534,0.9819,0.8878,0.405426,0.88,35.68,175,150,"East Broward Boulevard, Fort Lauderdale","East Broward Boulevard, Fort Lauderdale, Florida 33301",33301
florida_246e80e98cdd,Candidate florida_246e80e98cdd,Florida,Fort Lauderdale,26.192098,-80.153403,378225.66,True,0.0042,1,54.57,0.8812,12858579.37,0.0201,355,1.0,37,0.1569,0,0,0.1,0.3,0.0042,1.0,0.2776,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1061884.938238579,190.5193783396,,,,2583.36,471.14,854.73,402697.49,1.8142,0.9392,0.7122,0.0257,0.9392,0.7122,0.9691,0.8657,0.4053,0.88,35.67,176,151,Xtreme Action Park,"Powerline Road, Fort Lauderdale, Florida 33309",33309
florida_875c82800a7e,Candidate florida_875c82800a7e,Florida,Pinellas County,27.887394,-82.722828,192252.12,True,0.0014,1,54.57,0.8812,6536016.47,0.0095,355,1.0,37,0.1569,0,0,0.1,0.3,0.0014,1.0,0.2739,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,790925.8940287139,60.2457276733,,,,1839.57,344.4,577.25,198804.9,1.6761,0.967,0.7139,0.0123,0.967,0.7139,0.9743,0.8799,0.405312,0.88,35.67,177,152,"126th Avenue North, Pinellas County","126th Avenue North, Pinellas County, Florida 33760",33760
florida_8de4c31fc9d4,Candidate florida_8de4c31fc9d4,Florida,Altamonte Springs,28.665018,-81.382977,170629.5,True,0.0011,1,54.57,0.8812,5800909.88,0.0083,355,1.0,37,0.1569,0,0,0.1,0.3,0.0011,1.0,0.2735,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,724095.6442929907,52.501839156,,,,1730.95,514.23,343.39,176581.44,1.4975,0.9663,0.7156,0.0103,0.9663,0.7156,0.9811,0.8815,0.405315,0.88,35.67,178,153,"Uptown Boulevard, Altamonte Springs","Uptown Boulevard, Altamonte Springs, Florida 32701",32701
florida_5de9bddaa3e5,Candidate florida_5de9bddaa3e5,Florida,Daytona Beach,29.209801,-81.090992,139200.86,True,0.0006,1,54.57,0.8812,4732426.95,0.0065,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2729,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,670120.0249321919,137.2931727678,,,,1555.13,489.4,293.32,143550.81,1.6685,0.9697,0.7233,0.0072,0.9697,0.7233,0.9746,0.8844,0.405372,0.88,35.67,179,154,Teledyne Marine,"North Williamson Boulevard, Daytona Beach, Florida 32114",32114
florida_b810b96e7b9f,Candidate florida_b810b96e7b9f,Florida,West Palm Beach,26.752682,-80.119621,136042.34,True,0.0006,1,54.57,0.8812,4625046.4,0.0063,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2728,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,997906.4317030364,47.9039090605,,,,1502.61,455.8,317.79,144848.68,1.4343,0.9392,0.7572,0.0062,0.9392,0.7572,0.9835,0.8844,0.405348,0.88,35.67,180,155,"Tylerlakes Boulevard, West Palm Beach","Tylerlakes Boulevard, West Palm Beach, Florida 33417",33417
florida_badfe9656403,Candidate florida_badfe9656403,Florida,Ocala,29.178242,-82.187732,479390.07,True,0.0058,1,54.57,0.8812,16297876.94,0.0259,355,1.0,37,0.1569,0,0,0.1,0.3,0.0058,1.0,0.2797,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,637868.3727320363,190.0432942853,,,,2964.97,965.28,527.06,508760.48,1.8314,0.9423,0.6853,0.0326,0.9423,0.6853,0.9685,0.8576,0.405264,0.88,35.66,181,156,"Southwest 7th Street, Ocala","Southwest 7th Street, Ocala, Florida 37775",37775
florida_6380a55007c4,Candidate florida_6380a55007c4,Florida,Fort Myers,26.585238,-81.875021,177221.11,True,0.0012,1,54.57,0.8812,6025005.57,0.0087,355,1.0,37,0.1569,0,0,0.1,0.3,0.0012,1.0,0.2736,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,965181.3237843652,40.0977285726,,,,1764.26,414.16,447.2,185212.35,1.0798,0.9569,0.7155,0.011,0.9569,0.7155,0.997,0.8804,0.405246,0.88,35.66,182,157,Sam's Club,"South Cleveland Avenue, Fort Myers, Florida 33907",33907
florida_915603c0129b,Candidate florida_915603c0129b,Florida,Brevard County,28.40814,-80.606261,149803.58,True,0.0008,1,54.57,0.8812,5092888.79,0.0071,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2731,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,784906.9372578383,138.1656946439,,,,1596.98,367.05,432.25,158657.36,1.1776,0.9442,0.7381,0.0079,0.9442,0.7381,0.9933,0.8819,0.405174,0.88,35.66,183,158,"Herring Street, Brevard County","Herring Street, Brevard County, Florida 32920",32920
florida_e7f9dcd99d6d,Candidate florida_e7f9dcd99d6d,Florida,Orange County,28.642479,-81.460938,145734.26,True,0.0007,1,54.57,0.8812,4954543.67,0.0069,355,1.0,37,0.1569,0,0,0.1,0.3,0.0007,1.0,0.273,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,724216.5852045588,34.6658594924,,,,1609.38,344.4,435.71,150058.52,1.2651,0.9712,0.7071,0.0082,0.9712,0.7071,0.9899,0.8825,0.405207,0.88,35.66,184,159,"2395 Apopka Boulevard, Orange County","Apopka Boulevard, Orange County, Florida 32703",32703
florida_44874e2f0c83,Candidate florida_44874e2f0c83,Florida,Gainesville,29.65766,-82.408114,127004.49,True,0.0004,1,54.57,0.8812,4317785.62,0.0058,355,1.0,37,0.1569,0,0,0.1,0.3,0.0004,1.0,0.2726,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,572956.4039620556,131.9137172143,,,,1466.6,370.33,363.54,134629.77,1.0187,0.9434,0.742,0.0056,0.9434,0.742,0.9993,0.8841,0.405222,0.88,35.66,185,160,Joe Mugg's Coffee,"Northwest 62nd Street, Gainesville, Florida 32607",32607
west_virginia_80db07687853,Candidate west_virginia_80db07687853,West Virginia,Wheeling,40.068502,-80.723374,142902.68,True,0.0007,1,45.3,0.6818,4032985.14,0.0053,13,0.0366,123,1.0,0,0,0.1,0.3,0.0007,1.0,0.6519,0.0,0.0,0.4,0.0134,0.0,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,93521.4348183405,40.680815855,,,,1512.32,414.53,402.79,166968.54,1.0291,0.8559,0.7852,0.0064,0.8559,0.7852,0.9989,0.8598,0.405205,0.88,35.66,186,12,"Market Street, Wheeling","Market Street, Wheeling, West Virginia 26003",26003
florida_81618ac01bbd,Candidate florida_81618ac01bbd,Florida,Jacksonville,30.379207,-81.816639,739581.44,True,0.0098,1,54.57,0.8812,25143631.57,0.0407,355,1.0,37,0.1569,0,0,0.1,0.3,0.0098,1.0,0.2848,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,500992.2535841987,7.349665345,,,,4004.27,489.4,1513.89,740897.77,3.0934,0.9982,0.5796,0.0513,0.9982,0.5796,0.9206,0.8362,0.405072,0.88,35.65,187,161,"9767 Pritchard Road, Jacksonville","Pritchard Road, Jacksonville, Florida 32219",32219
florida_ed5501a15698,Candidate florida_ed5501a15698,Florida,Saint Petersburg,27.85797,-82.672852,257590.38,True,0.0024,1,54.57,0.8812,8757328.48,0.0132,355,1.0,37,0.1569,0,0,0.1,0.3,0.0024,1.0,0.2752,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,795143.5995322637,9.6458222159,,,,2143.95,620.15,434.58,269504.79,1.427,0.9558,0.7042,0.0178,0.9558,0.7042,0.9838,0.8733,0.405114,0.88,35.65,188,162,"28th Street North, Saint Petersburg","28th Street North, Saint Petersburg, Florida 33702",33702
florida_7539f92dbd1c,Candidate florida_7539f92dbd1c,Florida,Palm Springs,26.65391,-80.089405,210738.39,True,0.0017,1,54.57,0.8812,7164496.23,0.0106,355,1.0,37,0.1569,0,0,0.1,0.3,0.0017,1.0,0.2743,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1010596.4347195408,134.3480062117,,,,1899.05,599.69,372.69,223498.47,1.6091,0.9429,0.7343,0.0134,0.9429,0.7343,0.9769,0.8767,0.405105,0.88,35.65,189,163,Oxygen Development,"South Congress Avenue, Palm Springs, Florida 33406",33406
florida_8eaec4422e00,Candidate florida_8eaec4422e00,Florida,Jacksonville,30.35826,-81.651055,193899.07,True,0.0014,1,54.57,0.8812,6592008.01,0.0096,355,1.0,37,0.1569,0,0,0.1,0.3,0.0014,1.0,0.274,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,510174.4675406957,72.9982245945,,,,1825.66,543.81,377.12,205081.63,1.442,0.9455,0.731,0.0121,0.9455,0.731,0.9832,0.878,0.405096,0.88,35.65,190,164,"178 Ravine Street, Jacksonville","Ravine Street, Jacksonville, Florida 32206",32206
florida_f0dc260a5e7b,Candidate florida_f0dc260a5e7b,Florida,Hollywood,26.070696,-80.181361,167797.61,True,0.001,1,54.57,0.8812,5704633.8,0.0081,355,1.0,37,0.1569,0,0,0.1,0.3,0.001,1.0,0.2734,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1075031.856069686,125.1595097785,,,,1734.6,578.15,295.59,170895.36,1.9559,0.9819,0.7008,0.0104,0.9819,0.7008,0.9637,0.8799,0.405084,0.88,35.65,191,165,"2993 Southwest 42nd Street, Hollywood","Southwest 42nd Street, Hollywood, Florida 33312",33312
florida_b4e599169b93,Candidate florida_b4e599169b93,Florida,Miami Springs,25.812995,-80.312425,138615.07,True,0.0006,1,54.57,0.8812,4712511.78,0.0065,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2729,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1100581.057644721,71.8490980528,,,,1568.99,517.88,272.63,141189.62,1.8996,0.9818,0.7076,0.0074,0.9818,0.7076,0.9659,0.8826,0.405156,0.88,35.65,192,166,"4225 Northwest 72nd Avenue, Miami Springs","Northwest 72nd Avenue, Miami Springs, Florida 33166",33166
florida_1414a509954b,Candidate florida_1414a509954b,Florida,South Highpoint,27.912836,-82.722207,138412.4,True,0.0006,1,54.57,0.8812,4705621.59,0.0065,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2729,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,787741.189356917,102.7938557655,,,,1542.12,457.99,316.18,144807.28,1.4485,0.9558,0.7314,0.0069,0.9558,0.7314,0.983,0.8827,0.405168,0.88,35.65,193,167,"15462 62nd Street North, South Highpoint","62nd Street North, South Highpoint, Florida 33760",33760
florida_eb1abc3dbff1,Candidate florida_eb1abc3dbff1,Florida,Tampa,28.002117,-82.537139,133713.67,True,0.0005,1,54.57,0.8812,4545878.35,0.0062,355,1.0,37,0.1569,0,0,0.1,0.3,0.0005,1.0,0.2728,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,778737.6269251544,198.8421290297,,,,1504.67,362.3,392.14,142072.32,1.0824,0.9412,0.7422,0.0063,0.9412,0.7422,0.9969,0.8827,0.405117,0.88,35.65,194,168,"6015 Benjamin Road, Tampa","Benjamin Road, Tampa, Florida 33634",33634
florida_f24deb32f242,Candidate florida_f24deb32f242,Florida,Orlando,28.579407,-81.425594,126025.4,True,0.0004,1,54.57,0.8812,4284499.39,0.0058,355,1.0,37,0.1569,0,0,0.1,0.3,0.0004,1.0,0.2726,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,733019.3722466438,169.6254580802,,,,1441.97,362.3,375.55,136061.77,1.0366,0.9262,0.7617,0.0051,0.9262,0.7617,0.9986,0.8831,0.405102,0.88,35.65,195,169,"Silver Star Road, Orlando","Silver Star Road, Orlando, Florida 32808",32808
